1.596876876876877072e-01 4.120094687397948412e-06
1.601801801801801817e-01 4.047961220986956408e-06
1.606726726726726839e-01 3.976995115550443049e-06
1.611651651651651862e-01 3.907178628605645945e-06
1.616576576576576607e-01 3.838494303101536329e-06
1.621501501501501630e-01 3.770924961947837058e-06
1.626426426426426652e-01 3.704453702670400151e-06
1.631351351351351398e-01 3.639063892189457037e-06
1.636276276276276420e-01 3.574739161719030513e-06
1.641201201201201443e-01 3.511463401783588777e-06
1.646126126126126188e-01 3.449220757348461478e-06
1.651051051051051211e-01 3.387995623061199303e-06
1.655975975975976233e-01 3.327772638600909935e-06
1.660900900900900978e-01 3.268536684134126615e-06
1.665825825825826001e-01 3.210272875871038244e-06
1.670750750750750746e-01 3.152966561723473566e-06
1.675675675675675769e-01 3.096603317059571182e-06
1.680600600600600791e-01 3.041168940552248733e-06
1.685525525525525536e-01 2.986649450121752452e-06
1.690450450450450559e-01 2.933031078965903003e-06
1.695375375375375582e-01 2.880300271680435550e-06
1.700300300300300327e-01 2.828443680462320267e-06
1.705225225225225349e-01 2.777448161397723452e-06
1.710150150150150372e-01 2.727300770830455411e-06
1.715075075075075117e-01 2.677988761809813703e-06
1.720000000000000140e-01 2.629499580614859674e-06
1.724924924924925163e-01 2.581820863354055087e-06
1.729849849849849908e-01 2.534940432638261976e-06
1.734774774774774930e-01 2.488846294324783566e-06
1.739699699699699953e-01 2.443526634330837764e-06
1.744624624624624698e-01 2.398969815515273976e-06
1.749549549549549721e-01 2.355164374626336460e-06
1.754474474474474466e-01 2.312099019313262641e-06
1.759399399399399488e-01 2.269762625201384740e-06
1.764324324324324511e-01 2.228144233029065242e-06
1.769249249249249256e-01 2.187233045843294898e-06
1.774174174174174279e-01 2.147018426254743967e-06
1.779099099099099301e-01 2.107489893748373318e-06
1.784024024024024047e-01 2.068637122051826732e-06
1.788948948948949069e-01 2.030449936555672201e-06
1.793873873873874092e-01 1.992918311788218839e-06
1.798798798798798837e-01 1.956032368941149412e-06
1.803723723723723860e-01 1.919782373445763087e-06
1.808648648648648882e-01 1.884158732598500680e-06
1.813573573573573627e-01 1.849151993234168864e-06
1.818498498498498650e-01 1.814752839446475192e-06
1.823423423423423673e-01 1.780952090354079711e-06
1.828348348348348418e-01 1.747740697910835220e-06
1.833273273273273440e-01 1.715109744760582523e-06
1.838198198198198186e-01 1.683050442133907056e-06
1.843123123123123208e-01 1.651554127786457946e-06
1.848048048048048231e-01 1.620612263978091716e-06
1.852972972972972976e-01 1.590216435491588534e-06
1.857897897897897999e-01 1.560358347690081464e-06
1.862822822822823021e-01 1.531029824612337709e-06
1.867747747747747766e-01 1.502222807104888969e-06
1.872672672672672789e-01 1.473929350990527464e-06
1.877597597597597812e-01 1.446141625271596584e-06
1.882522522522522557e-01 1.418851910368422827e-06
1.887447447447447579e-01 1.392052596390828805e-06
1.892372372372372602e-01 1.365736181442536773e-06
1.897297297297297347e-01 1.339895269958301701e-06
1.902222222222222370e-01 1.314522571071987110e-06
1.907147147147147392e-01 1.289610897015057430e-06
1.912072072072072138e-01 1.265153161546189716e-06
1.916996996996997160e-01 1.241142378408859050e-06
1.921921921921922183e-01 1.217571659818602497e-06
1.926846846846846928e-01 1.194434214977798075e-06
1.931771771771771951e-01 1.171723348618207137e-06
1.936696696696696696e-01 1.149432459569930634e-06
1.941621621621621718e-01 1.127555039356877503e-06
1.946546546546546741e-01 1.106084670817686606e-06
1.951471471471471486e-01 1.085015026751916726e-06
1.956396396396396509e-01 1.064339868590317283e-06
1.961321321321321531e-01 1.044053045089711076e-06
1.966246246246246276e-01 1.024148491050689523e-06
1.971171171171171299e-01 1.004620226058433817e-06
1.976096096096096322e-01 9.854623532462704323e-07
1.981021021021021067e-01 9.666690580808403850e-07
1.985945945945946089e-01 9.482346071688365868e-07
1.990870870870871112e-01 9.301533470846351805e-07
1.995795795795795857e-01 9.124197032187765880e-07
2.000720720720720880e-01 8.950281786461311810e-07
2.005645645645645903e-01 8.779733530143882374e-07
2.010570570570570648e-01 8.612498814508560547e-07
2.015495495495495670e-01 8.448524934891237170e-07
2.020420420420420415e-01 8.287759920134547544e-07
2.025345345345345438e-01 8.130152522215975226e-07
2.030270270270270461e-01 7.975652206051817863e-07
2.035195195195195206e-01 7.824209139473702111e-07
2.040120120120120228e-01 7.675774183375192294e-07
2.045045045045045251e-01 7.530298882024203648e-07
2.049969969969969996e-01 7.387735453537072861e-07
2.054894894894895019e-01 7.248036780514110151e-07
2.059819819819820041e-01 7.111156400827170464e-07
2.064744744744744787e-01 6.977048498563583776e-07
2.069669669669669809e-01 6.845667895115797300e-07
2.074594594594594832e-01 6.716970040420855705e-07
2.079519519519519577e-01 6.590911004340428442e-07
2.084444444444444600e-01 6.467447468183744250e-07
2.089369369369369622e-01 6.346536716365093776e-07
2.094294294294294367e-01 6.228136628198468945e-07
2.099219219219219390e-01 6.112205669823932905e-07
2.104144144144144413e-01 5.998702886261664295e-07
2.109069069069069158e-01 5.887587893595160277e-07
2.113993993993994180e-01 5.778820871276718309e-07
2.118918918918918926e-01 5.672362554555010298e-07
2.123843843843843948e-01 5.568174227022797790e-07
2.128768768768768971e-01 5.466217713281400071e-07
2.133693693693693716e-01 5.366455371718163862e-07
2.138618618618618739e-01 5.268850087398750460e-07
2.143543543543543761e-01 5.173365265067310517e-07
2.148468468468468506e-01 5.079964822256502054e-07
2.153393393393393529e-01 4.988613182501847052e-07
2.158318318318318552e-01 4.899275268660321800e-07
2.163243243243243297e-01 4.811916496331478462e-07
2.168168168168168319e-01 4.726502767377619739e-07
2.173093093093093342e-01 4.643000463541345258e-07
2.178018018018018087e-01 4.561376440160197590e-07
2.182942942942943110e-01 4.481598019975325209e-07
2.187867867867868132e-01 4.403632987031543489e-07
2.192792792792792878e-01 4.327449580668171697e-07
2.197717717717717900e-01 4.253016489600386031e-07
2.202642642642642645e-01 4.180302846084824921e-07
2.207567567567567668e-01 4.109278220173822559e-07
2.212492492492492691e-01 4.039912614050953348e-07
2.217417417417417436e-01 3.972176456450614215e-07
2.222342342342342458e-01 3.906040597157837334e-07
2.227267267267267481e-01 3.841476301587122039e-07
2.232192192192192226e-01 3.778455245439523044e-07
2.237117117117117249e-01 3.716949509435935101e-07
2.242042042042042271e-01 3.656931574125591013e-07
2.246966966966967016e-01 3.598374314767715756e-07
2.251891891891892039e-01 3.541250996285851268e-07
2.256816816816817062e-01 3.485535268293171605e-07
2.261741741741741807e-01 3.431201160186508865e-07
2.266666666666666829e-01 3.378223076310620394e-07
2.271591591591591852e-01 3.326575791187625108e-07
2.276516516516516597e-01 3.276234444813858878e-07
2.281441441441441620e-01 3.227174538020508318e-07
2.286366366366366365e-01 3.179371927898745073e-07
2.291291291291291388e-01 3.132802823286607750e-07
2.296216216216216410e-01 3.087443780317606086e-07
2.301141141141141155e-01 3.043271698029794786e-07
2.306066066066066178e-01 3.000263814033509171e-07
2.310990990990991201e-01 2.958397700238186131e-07
2.315915915915915946e-01 2.917651258635695409e-07
2.320840840840840968e-01 2.878002717139936644e-07
2.325765765765765991e-01 2.839430625482242644e-07
2.330690690690690736e-01 2.801913851159998562e-07
2.335615615615615759e-01 2.765431575439956116e-07
2.340540540540540781e-01 2.729963289413077575e-07
2.345465465465465527e-01 2.695488790100984178e-07
2.350390390390390549e-01 2.661988176613515576e-07
2.355315315315315572e-01 2.629441846355820057e-07
2.360240240240240317e-01 2.597830491284232808e-07
2.365165165165165340e-01 2.567135094211441435e-07
2.370090090090090362e-01 2.537336925156996337e-07
2.375015015015015107e-01 2.508417537746762110e-07
2.379939939939940130e-01 2.480358765656204501e-07
2.384864864864864875e-01 2.453142719099992582e-07
2.389789789789789898e-01 2.426751781365318425e-07
2.394714714714714920e-01 2.401168605389705058e-07
2.399639639639639666e-01 2.376376110379824316e-07
2.404564564564564688e-01 2.352357478474971858e-07
2.409489489489489711e-01 2.329096151450159238e-07
2.414414414414414456e-01 2.306575827461270428e-07
2.419339339339339479e-01 2.284780457829697748e-07
2.424264264264264501e-01 2.263694243866714501e-07
2.429189189189189246e-01 2.243301633737486095e-07
2.434114114114114269e-01 2.223587319362495674e-07
2.439039039039039292e-01 2.204536233357044676e-07
2.443963963963964037e-01 2.186133546008684577e-07
2.448888888888889059e-01 2.168364662289721366e-07
2.453813813813814082e-01 2.151215218907316897e-07
2.458738738738738827e-01 2.134671081388016311e-07
2.463663663663663850e-01 2.118718341197513869e-07
2.468588588588588595e-01 2.103343312895769724e-07
2.473513513513513618e-01 2.088532531323721802e-07
2.478438438438438640e-01 2.074272748825994469e-07
2.483363363363363385e-01 2.060550932505193589e-07
2.488288288288288408e-01 2.047354261508128366e-07
2.493213213213213431e-01 2.034670124345537318e-07
2.498138138138138176e-01 2.022486116241000613e-07
2.503063063063062921e-01 2.010790036513986785e-07
2.507987987987987943e-01 1.999569885990114875e-07
2.512912912912912966e-01 1.988813864443442097e-07
2.517837837837837989e-01 1.978510368068535564e-07
2.522762762762763011e-01 1.968647986980768745e-07
2.527687687687687479e-01 1.959215502746395354e-07
2.532612612612612502e-01 1.950201885940060500e-07
2.537537537537537524e-01 1.941596293731276652e-07
2.542462462462462547e-01 1.933388067498616379e-07
2.547387387387387570e-01 1.925566730469801530e-07
2.552312312312312592e-01 1.918121985390124873e-07
2.557237237237237060e-01 1.911043712216623657e-07
2.562162162162162082e-01 1.904321965839137729e-07
2.567087087087087105e-01 1.897946973825897466e-07
2.572012012012012128e-01 1.891909134195190789e-07
2.576936936936937150e-01 1.886199013213227053e-07
2.581861861861862173e-01 1.880807343214786659e-07
2.586786786786787196e-01 1.875725020449436227e-07
2.591711711711711663e-01 1.870943102952017360e-07
2.596636636636636686e-01 1.866452808436016677e-07
2.601561561561561708e-01 1.862245512211639561e-07
2.606486486486486731e-01 1.858312745125495158e-07
2.611411411411411754e-01 1.854646191525003357e-07
2.616336336336336221e-01 1.851237687244019154e-07
2.621261261261261244e-01 1.848079217610832179e-07
2.626186186186186267e-01 1.845162915478953800e-07
2.631111111111111289e-01 1.842481059278832548e-07
2.636036036036036312e-01 1.840026071091856575e-07
2.640960960960961335e-01 1.837790514744331796e-07
2.645885885885885802e-01 1.835767093924003278e-07
2.650810810810810825e-01 1.833948650315762455e-07
2.655735735735735847e-01 1.832328161758176011e-07
2.660660660660660870e-01 1.830898740420877171e-07
2.665585585585585893e-01 1.829653631001139648e-07
2.670510510510510915e-01 1.828586208940619712e-07
2.675435435435435383e-01 1.827689978660793328e-07
2.680360360360360406e-01 1.826958571818319483e-07
2.685285285285285428e-01 1.826385745579612107e-07
2.690210210210210451e-01 1.825965380912874891e-07
2.695135135135135473e-01 1.825691480900143296e-07
2.700060060060059941e-01 1.825558169067198960e-07
2.704984984984984964e-01 1.825559687730606071e-07
2.709909909909909986e-01 1.825690396364852340e-07
2.714834834834835009e-01 1.825944769984135704e-07
2.719759759759760032e-01 1.826317397544791361e-07
2.724684684684685054e-01 1.826802980363150431e-07
2.729609609609609522e-01 1.827396330550530381e-07
2.734534534534534544e-01 1.828092369466019234e-07
2.739459459459459567e-01 1.828886126185271083e-07
2.744384384384384590e-01 1.829772735986428604e-07
2.749309309309309612e-01 1.830747438851684987e-07
2.754234234234234635e-01 1.831805577985619488e-07
2.759159159159159103e-01 1.832942598349287801e-07
2.764084084084084125e-01 1.834154045210742226e-07
2.769009009009009148e-01 1.835435562709465133e-07
2.773933933933934171e-01 1.836782892438604694e-07
2.778858858858859193e-01 1.838191872041465637e-07
2.783783783783783661e-01 1.839658433822125338e-07
2.788708708708708683e-01 1.841178603373391858e-07
2.793633633633633706e-01 1.842748498217457403e-07
2.798558558558558729e-01 1.844364326462535578e-07
2.803483483483483751e-01 1.846022385473351053e-07
2.808408408408408774e-01 1.847719060556781870e-07
2.813333333333333242e-01 1.849450823660609838e-07
2.818258258258258264e-01 1.851214232087883338e-07
2.823183183183183287e-01 1.853005927223550196e-07
2.828108108108108310e-01 1.854822633276400937e-07
2.833033033033033332e-01 1.856661156034008441e-07
2.837957957957958355e-01 1.858518381631079567e-07
2.842882882882882822e-01 1.860391275331390541e-07
2.847807807807807845e-01 1.862276880323380485e-07
2.852732732732732868e-01 1.864172316528239213e-07
2.857657657657657890e-01 1.866074779421423936e-07
2.862582582582582913e-01 1.867981538867299159e-07
2.867507507507507936e-01 1.869889937965567539e-07
2.872432432432432403e-01 1.871797391911519290e-07
2.877357357357357426e-01 1.873701386868403696e-07
2.882282282282282448e-01 1.875599478851668334e-07
2.887207207207207471e-01 1.877489292626411766e-07
2.892132132132132494e-01 1.879368520615879143e-07
2.897057057057056961e-01 1.881234921823340405e-07
2.901981981981981984e-01 1.883086320764855241e-07
2.906906906906907007e-01 1.884920606414444692e-07
2.911831831831832029e-01 1.886735731160434596e-07
2.916756756756757052e-01 1.888529709774149032e-07
2.921681681681682075e-01 1.890300618389721604e-07
2.926606606606606542e-01 1.892046593494984330e-07
2.931531531531531565e-01 1.893765830934059611e-07
2.936456456456456587e-01 1.895456584921589902e-07
2.941381381381381610e-01 1.897117167066644741e-07
2.946306306306306633e-01 1.898745945409201180e-07
